Driver,LapNumber,LapTime,Position,Compound,TyreLife,Stint,Team,LapTime_s,Season,Round,RaceName
LEC,42.0,0 days 00:01:34.982000,5.0,HARD,8.0,3.0,Ferrari,94.982,2024,1,Bahrain Grand Prix
LEC,43.0,0 days 00:01:35.192000,5.0,HARD,9.0,3.0,Ferrari,95.192,2024,1,Bahrain Grand Prix
LEC,44.0,0 days 00:01:35.051000,5.0,HARD,10.0,3.0,Ferrari,95.051,2024,1,Bahrain Grand Prix
LEC,45.0,0 days 00:01:35.220000,5.0,HARD,11.0,3.0,Ferrari,95.22,2024,1,Bahrain Grand Prix
LEC,46.0,0 days 00:01:35.058000,4.0,HARD,12.0,3.0,Ferrari,95.058,2024,1,Bahrain Grand Prix
LEC,47.0,0 days 00:01:35.057000,4.0,HARD,13.0,3.0,Ferrari,95.057,2024,1,Bahrain Grand Prix
LEC,48.0,0 days 00:01:35.308000,4.0,HARD,14.0,3.0,Ferrari,95.308,2024,1,Bahrain Grand Prix
LEC,49.0,0 days 00:01:35.302000,4.0,HARD,15.0,3.0,Ferrari,95.302,2024,1,Bahrain Grand Prix
LEC,50.0,0 days 00:01:35.383000,4.0,HARD,16.0,3.0,Ferrari,95.383,2024,1,Bahrain Grand Prix
LEC,51.0,0 days 00:01:35.418000,4.0,HARD,17.0,3.0,Ferrari,95.418,2024,1,Bahrain Grand Prix
LEC,52.0,0 days 00:01:35.394000,4.0,HARD,18.0,3.0,Ferrari,95.394,2024,1,Bahrain Grand Prix
LEC,53.0,0 days 00:01:35.480000,4.0,HARD,19.0,3.0,Ferrari,95.48,2024,1,Bahrain Grand Prix
LEC,54.0,0 days 00:01:35.265000,4.0,HARD,20.0,3.0,Ferrari,95.265,2024,1,Bahrain Grand Prix
LEC,55.0,0 days 00:01:35.785000,4.0,HARD,21.0,3.0,Ferrari,95.785,2024,1,Bahrain Grand Prix
LEC,56.0,0 days 00:01:35.924000,4.0,HARD,22.0,3.0,Ferrari,95.924,2024,1,Bahrain Grand Prix
LEC,57.0,0 days 00:01:36.324000,4.0,HARD,23.0,3.0,Ferrari,96.324,2024,1,Bahrain Grand Prix
RUS,1.0,0 days 00:01:39.228000,3.0,SOFT,4.0,1.0,Mercedes,99.228,2024,1,Bahrain Grand Prix
RUS,2.0,0 days 00:01:36.635000,3.0,SOFT,5.0,1.0,Mercedes,96.635,2024,1,Bahrain Grand Prix
RUS,3.0,0 days 00:01:36.406000,2.0,SOFT,6.0,1.0,Mercedes,96.406,2024,1,Bahrain Grand Prix
RUS,4.0,0 days 00:01:37.738000,2.0,SOFT,7.0,1.0,Mercedes,97.738,2024,1,Bahrain Grand Prix
RUS,5.0,0 days 00:01:38.116000,2.0,SOFT,8.0,1.0,Mercedes,98.116,2024,1,Bahrain Grand Prix
RUS,6.0,0 days 00:01:37.784000,2.0,SOFT,9.0,1.0,Mercedes,97.784,2024,1,Bahrain Grand Prix
RUS,7.0,0 days 00:01:38.082000,2.0,SOFT,10.0,1.0,Mercedes,98.082,2024,1,Bahrain Grand Prix
RUS,8.0,0 days 00:01:37.862000,2.0,SOFT,11.0,1.0,Mercedes,97.862,2024,1,Bahrain Grand Prix
RUS,9.0,0 days 00:01:37.730000,2.0,SOFT,12.0,1.0,Mercedes,97.73,2024,1,Bahrain Grand Prix
RUS,10.0,0 days 00:01:37.782000,2.0,SOFT,13.0,1.0,Mercedes,97.782,2024,1,Bahrain Grand Prix
RUS,11.0,0 days 00:01:40.515000,4.0,SOFT,14.0,1.0,Mercedes,100.515,2024,1,Bahrain Grand Prix
RUS,12.0,0 days 00:01:58.460000,11.0,HARD,1.0,2.0,Mercedes,118.46,2024,1,Bahrain Grand Prix
RUS,13.0,0 days 00:01:37.167000,7.0,HARD,2.0,2.0,Mercedes,97.167,2024,1,Bahrain Grand Prix
RUS,14.0,0 days 00:01:37.571000,7.0,HARD,3.0,2.0,Mercedes,97.571,2024,1,Bahrain Grand Prix
RUS,15.0,0 days 00:01:36.922000,4.0,HARD,4.0,2.0,Mercedes,96.922,2024,1,Bahrain Grand Prix
RUS,16.0,0 days 00:01:36.683000,3.0,HARD,5.0,2.0,Mercedes,96.683,2024,1,Bahrain Grand Prix
RUS,17.0,0 days 00:01:36.234000,3.0,HARD,6.0,2.0,Mercedes,96.234,2024,1,Bahrain Grand Prix
RUS,18.0,0 days 00:01:37.819000,4.0,HARD,7.0,2.0,Mercedes,97.819,2024,1,Bahrain Grand Prix
RUS,19.0,0 days 00:01:37.233000,4.0,HARD,8.0,2.0,Mercedes,97.233,2024,1,Bahrain Grand Prix
RUS,20.0,0 days 00:01:36.732000,4.0,HARD,9.0,2.0,Mercedes,96.732,2024,1,Bahrain Grand Prix
RUS,21.0,0 days 00:01:36.769000,4.0,HARD,10.0,2.0,Mercedes,96.769,2024,1,Bahrain Grand Prix
RUS,22.0,0 days 00:01:36.992000,4.0,HARD,11.0,2.0,Mercedes,96.992,2024,1,Bahrain Grand Prix
RUS,23.0,0 days 00:01:36.954000,4.0,HARD,12.0,2.0,Mercedes,96.954,2024,1,Bahrain Grand Prix
RUS,24.0,0 days 00:01:36.736000,4.0,HARD,13.0,2.0,Mercedes,96.736,2024,1,Bahrain Grand Prix
RUS,25.0,0 days 00:01:36.928000,4.0,HARD,14.0,2.0,Mercedes,96.928,2024,1,Bahrain Grand Prix
RUS,26.0,0 days 00:01:36.801000,4.0,HARD,15.0,2.0,Mercedes,96.801,2024,1,Bahrain Grand Prix
RUS,27.0,0 days 00:01:36.815000,4.0,HARD,16.0,2.0,Mercedes,96.815,2024,1,Bahrain Grand Prix
RUS,28.0,0 days 00:01:36.911000,4.0,HARD,17.0,2.0,Mercedes,96.911,2024,1,Bahrain Grand Prix
RUS,29.0,0 days 00:01:37.066000,4.0,HARD,18.0,2.0,Mercedes,97.066,2024,1,Bahrain Grand Prix
RUS,30.0,0 days 00:01:37.186000,4.0,HARD,19.0,2.0,Mercedes,97.186,2024,1,Bahrain Grand Prix
RUS,31.0,0 days 00:01:39.405000,5.0,HARD,20.0,2.0,Mercedes,99.405,2024,1,Bahrain Grand Prix
RUS,32.0,0 days 00:01:57.267000,9.0,HARD,1.0,3.0,Mercedes,117.267,2024,1,Bahrain Grand Prix
RUS,33.0,0 days 00:01:35.838000,9.0,HARD,2.0,3.0,Mercedes,95.838,2024,1,Bahrain Grand Prix
RUS,34.0,0 days 00:01:35.241000,6.0,HARD,3.0,3.0,Mercedes,95.241,2024,1,Bahrain Grand Prix
RUS,35.0,0 days 00:01:35.772000,4.0,HARD,4.0,3.0,Mercedes,95.772,2024,1,Bahrain Grand Prix
RUS,36.0,0 days 00:01:35.434000,4.0,HARD,5.0,3.0,Mercedes,95.434,2024,1,Bahrain Grand Prix
RUS,37.0,0 days 00:01:35.481000,4.0,HARD,6.0,3.0,Mercedes,95.481,2024,1,Bahrain Grand Prix
RUS,38.0,0 days 00:01:35.479000,4.0,HARD,7.0,3.0,Mercedes,95.479,2024,1,Bahrain Grand Prix
RUS,39.0,0 days 00:01:35.204000,4.0,HARD,8.0,3.0,Mercedes,95.204,2024,1,Bahrain Grand Prix
RUS,40.0,0 days 00:01:35.065000,4.0,HARD,9.0,3.0,Mercedes,95.065,2024,1,Bahrain Grand Prix
RUS,41.0,0 days 00:01:35.093000,4.0,HARD,10.0,3.0,Mercedes,95.093,2024,1,Bahrain Grand Prix
RUS,42.0,0 days 00:01:35.136000,4.0,HARD,11.0,3.0,Mercedes,95.136,2024,1,Bahrain Grand Prix
RUS,43.0,0 days 00:01:35.193000,4.0,HARD,12.0,3.0,Mercedes,95.193,2024,1,Bahrain Grand Prix
RUS,44.0,0 days 00:01:35.162000,4.0,HARD,13.0,3.0,Mercedes,95.162,2024,1,Bahrain Grand Prix
RUS,45.0,0 days 00:01:35.276000,4.0,HARD,14.0,3.0,Mercedes,95.276,2024,1,Bahrain Grand Prix
RUS,46.0,0 days 00:01:36.657000,5.0,HARD,15.0,3.0,Mercedes,96.657,2024,1,Bahrain Grand Prix
RUS,47.0,0 days 00:01:35.805000,5.0,HARD,16.0,3.0,Mercedes,95.805,2024,1,Bahrain Grand Prix
RUS,48.0,0 days 00:01:36.059000,5.0,HARD,17.0,3.0,Mercedes,96.059,2024,1,Bahrain Grand Prix
RUS,49.0,0 days 00:01:35.954000,5.0,HARD,18.0,3.0,Mercedes,95.954,2024,1,Bahrain Grand Prix
RUS,50.0,0 days 00:01:36.181000,5.0,HARD,19.0,3.0,Mercedes,96.181,2024,1,Bahrain Grand Prix
RUS,51.0,0 days 00:01:35.852000,5.0,HARD,20.0,3.0,Mercedes,95.852,2024,1,Bahrain Grand Prix
RUS,52.0,0 days 00:01:36.186000,5.0,HARD,21.0,3.0,Mercedes,96.186,2024,1,Bahrain Grand Prix
RUS,53.0,0 days 00:01:35.979000,5.0,HARD,22.0,3.0,Mercedes,95.979,2024,1,Bahrain Grand Prix
RUS,54.0,0 days 00:01:36.013000,5.0,HARD,23.0,3.0,Mercedes,96.013,2024,1,Bahrain Grand Prix
RUS,55.0,0 days 00:01:36.151000,5.0,HARD,24.0,3.0,Mercedes,96.151,2024,1,Bahrain Grand Prix
RUS,56.0,0 days 00:01:36.350000,5.0,HARD,25.0,3.0,Mercedes,96.35,2024,1,Bahrain Grand Prix
RUS,57.0,0 days 00:01:36.440000,5.0,HARD,26.0,3.0,Mercedes,96.44,2024,1,Bahrain Grand Prix
NOR,1.0,0 days 00:01:42.168000,7.0,SOFT,4.0,1.0,McLaren,102.168,2024,1,Bahrain Grand Prix
NOR,2.0,0 days 00:01:38.010000,7.0,SOFT,5.0,1.0,McLaren,98.01,2024,1,Bahrain Grand Prix
NOR,3.0,0 days 00:01:37.787000,6.0,SOFT,6.0,1.0,McLaren,97.787,2024,1,Bahrain Grand Prix
NOR,4.0,0 days 00:01:37.450000,6.0,SOFT,7.0,1.0,McLaren,97.45,2024,1,Bahrain Grand Prix
NOR,5.0,0 days 00:01:37.794000,6.0,SOFT,8.0,1.0,McLaren,97.794,2024,1,Bahrain Grand Prix
NOR,6.0,0 days 00:01:37.896000,6.0,SOFT,9.0,1.0,McLaren,97.896,2024,1,Bahrain Grand Prix
NOR,7.0,0 days 00:01:37.860000,6.0,SOFT,10.0,1.0,McLaren,97.86,2024,1,Bahrain Grand Prix
NOR,8.0,0 days 00:01:38.134000,6.0,SOFT,11.0,1.0,McLaren,98.134,2024,1,Bahrain Grand Prix
NOR,9.0,0 days 00:01:38.064000,6.0,SOFT,12.0,1.0,McLaren,98.064,2024,1,Bahrain Grand Prix
NOR,10.0,0 days 00:01:37.936000,6.0,SOFT,13.0,1.0,McLaren,97.936,2024,1,Bahrain Grand Prix
NOR,11.0,0 days 00:01:38.172000,5.0,SOFT,14.0,1.0,McLaren,98.172,2024,1,Bahrain Grand Prix
NOR,12.0,0 days 00:01:38.082000,4.0,SOFT,15.0,1.0,McLaren,98.082,2024,1,Bahrain Grand Prix
NOR,13.0,0 days 00:01:40.635000,3.0,SOFT,16.0,1.0,McLaren,100.635,2024,1,Bahrain Grand Prix
NOR,14.0,0 days 00:01:57.770000,9.0,HARD,1.0,2.0,McLaren,117.77,2024,1,Bahrain Grand Prix
NOR,15.0,0 days 00:01:36.912000,8.0,HARD,2.0,2.0,McLaren,96.912,2024,1,Bahrain Grand Prix
NOR,16.0,0 days 00:01:36.565000,6.0,HARD,3.0,2.0,McLaren,96.565,2024,1,Bahrain Grand Prix
NOR,17.0,0 days 00:01:36.776000,6.0,HARD,4.0,2.0,McLaren,96.776,2024,1,Bahrain Grand Prix
NOR,18.0,0 days 00:01:36.508000,6.0,HARD,5.0,2.0,McLaren,96.508,2024,1,Bahrain Grand Prix
NOR,19.0,0 days 00:01:36.416000,6.0,HARD,6.0,2.0,McLaren,96.416,2024,1,Bahrain Grand Prix
NOR,20.0,0 days 00:01:36.501000,6.0,HARD,7.0,2.0,McLaren,96.501,2024,1,Bahrain Grand Prix
NOR,21.0,0 days 00:01:36.620000,6.0,HARD,8.0,2.0,McLaren,96.62,2024,1,Bahrain Grand Prix
NOR,22.0,0 days 00:01:36.668000,6.0,HARD,9.0,2.0,McLaren,96.668,2024,1,Bahrain Grand Prix
NOR,23.0,0 days 00:01:36.696000,6.0,HARD,10.0,2.0,McLaren,96.696,2024,1,Bahrain Grand Prix
NOR,24.0,0 days 00:01:36.823000,6.0,HARD,11.0,2.0,McLaren,96.823,2024,1,Bahrain Grand Prix
NOR,25.0,0 days 00:01:36.730000,6.0,HARD,12.0,2.0,McLaren,96.73,2024,1,Bahrain Grand Prix
NOR,26.0,0 days 00:01:36.566000,6.0,HARD,13.0,2.0,McLaren,96.566,2024,1,Bahrain Grand Prix
NOR,27.0,0 days 00:01:36.726000,6.0,HARD,14.0,2.0,McLaren,96.726,2024,1,Bahrain Grand Prix
NOR,28.0,0 days 00:01:37.018000,6.0,HARD,15.0,2.0,McLaren,97.018,2024,1,Bahrain Grand Prix
NOR,29.0,0 days 00:01:37.041000,6.0,HARD,16.0,2.0,McLaren,97.041,2024,1,Bahrain Grand Prix
NOR,30.0,0 days 00:01:36.986000,6.0,HARD,17.0,2.0,McLaren,96.986,2024,1,Bahrain Grand Prix
NOR,31.0,0 days 00:01:37.083000,6.0,HARD,18.0,2.0,McLaren,97.083,2024,1,Bahrain Grand Prix
NOR,32.0,0 days 00:01:37.171000,5.0,HARD,19.0,2.0,McLaren,97.171,2024,1,Bahrain Grand Prix
NOR,33.0,0 days 00:01:39.626000,5.0,HARD,20.0,2.0,McLaren,99.626,2024,1,Bahrain Grand Prix
NOR,34.0,0 days 00:01:56.898000,8.0,HARD,1.0,3.0,McLaren,116.898,2024,1,Bahrain Grand Prix
NOR,35.0,0 days 00:01:34.476000,7.0,HARD,2.0,3.0,McLaren,94.476,2024,1,Bahrain Grand Prix
NOR,36.0,0 days 00:01:35.690000,6.0,HARD,3.0,3.0,McLaren,95.69,2024,1,Bahrain Grand Prix
NOR,37.0,0 days 00:01:35.067000,6.0,HARD,4.0,3.0,McLaren,95.067,2024,1,Bahrain Grand Prix
NOR,38.0,0 days 00:01:35.149000,6.0,HARD,5.0,3.0,McLaren,95.149,2024,1,Bahrain Grand Prix
NOR,39.0,0 days 00:01:34.880000,6.0,HARD,6.0,3.0,McLaren,94.88,2024,1,Bahrain Grand Prix
NOR,40.0,0 days 00:01:35.276000,6.0,HARD,7.0,3.0,McLaren,95.276,2024,1,Bahrain Grand Prix
NOR,41.0,0 days 00:01:35.069000,6.0,HARD,8.0,3.0,McLaren,95.069,2024,1,Bahrain Grand Prix
NOR,42.0,0 days 00:01:35.165000,6.0,HARD,9.0,3.0,McLaren,95.165,2024,1,Bahrain Grand Prix
NOR,43.0,0 days 00:01:35.295000,6.0,HARD,10.0,3.0,McLaren,95.295,2024,1,Bahrain Grand Prix
NOR,44.0,0 days 00:01:35.346000,6.0,HARD,11.0,3.0,McLaren,95.346,2024,1,Bahrain Grand Prix
NOR,45.0,0 days 00:01:35.338000,6.0,HARD,12.0,3.0,McLaren,95.338,2024,1,Bahrain Grand Prix
NOR,46.0,0 days 00:01:35.371000,6.0,HARD,13.0,3.0,McLaren,95.371,2024,1,Bahrain Grand Prix
NOR,47.0,0 days 00:01:35.485000,6.0,HARD,14.0,3.0,McLaren,95.485,2024,1,Bahrain Grand Prix
NOR,48.0,0 days 00:01:35.717000,6.0,HARD,15.0,3.0,McLaren,95.717,2024,1,Bahrain Grand Prix
NOR,49.0,0 days 00:01:35.674000,6.0,HARD,16.0,3.0,McLaren,95.674,2024,1,Bahrain Grand Prix
NOR,50.0,0 days 00:01:35.657000,6.0,HARD,17.0,3.0,McLaren,95.657,2024,1,Bahrain Grand Prix
NOR,51.0,0 days 00:01:36.038000,6.0,HARD,18.0,3.0,McLaren,96.038,2024,1,Bahrain Grand Prix
NOR,52.0,0 days 00:01:35.922000,6.0,HARD,19.0,3.0,McLaren,95.922,2024,1,Bahrain Grand Prix
NOR,53.0,0 days 00:01:35.782000,6.0,HARD,20.0,3.0,McLaren,95.782,2024,1,Bahrain Grand Prix
NOR,54.0,0 days 00:01:35.934000,6.0,HARD,21.0,3.0,McLaren,95.934,2024,1,Bahrain Grand Prix
NOR,55.0,0 days 00:01:36.223000,6.0,HARD,22.0,3.0,McLaren,96.223,2024,1,Bahrain Grand Prix
NOR,56.0,0 days 00:01:35.976000,6.0,HARD,23.0,3.0,McLaren,95.976,2024,1,Bahrain Grand Prix
NOR,57.0,0 days 00:01:36.582000,6.0,HARD,24.0,3.0,McLaren,96.582,2024,1,Bahrain Grand Prix
HAM,1.0,0 days 00:01:43.122000,9.0,SOFT,4.0,1.0,Mercedes,103.122,2024,1,Bahrain Grand Prix
HAM,2.0,0 days 00:01:38.273000,9.0,SOFT,5.0,1.0,Mercedes,98.273,2024,1,Bahrain Grand Prix
HAM,3.0,0 days 00:01:38.303000,9.0,SOFT,6.0,1.0,Mercedes,98.303,2024,1,Bahrain Grand Prix
HAM,4.0,0 days 00:01:38.287000,9.0,SOFT,7.0,1.0,Mercedes,98.287,2024,1,Bahrain Grand Prix
HAM,5.0,0 days 00:01:38.350000,9.0,SOFT,8.0,1.0,Mercedes,98.35,2024,1,Bahrain Grand Prix
HAM,6.0,0 days 00:01:38.183000,9.0,SOFT,9.0,1.0,Mercedes,98.183,2024,1,Bahrain Grand Prix
HAM,7.0,0 days 00:01:37.839000,9.0,SOFT,10.0,1.0,Mercedes,97.839,2024,1,Bahrain Grand Prix
HAM,8.0,0 days 00:01:38.221000,9.0,SOFT,11.0,1.0,Mercedes,98.221,2024,1,Bahrain Grand Prix
HAM,9.0,0 days 00:01:38.645000,9.0,SOFT,12.0,1.0,Mercedes,98.645,2024,1,Bahrain Grand Prix
HAM,10.0,0 days 00:01:38.037000,8.0,SOFT,13.0,1.0,Mercedes,98.037,2024,1,Bahrain Grand Prix
HAM,11.0,0 days 00:01:38.236000,8.0,SOFT,14.0,1.0,Mercedes,98.236,2024,1,Bahrain Grand Prix
HAM,12.0,0 days 00:01:40.889000,7.0,SOFT,15.0,1.0,Mercedes,100.889,2024,1,Bahrain Grand Prix
HAM,13.0,0 days 00:01:58.645000,12.0,HARD,1.0,2.0,Mercedes,118.645,2024,1,Bahrain Grand Prix
HAM,14.0,0 days 00:01:37.178000,11.0,HARD,2.0,2.0,Mercedes,97.178,2024,1,Bahrain Grand Prix
HAM,15.0,0 days 00:01:37.264000,10.0,HARD,3.0,2.0,Mercedes,97.264,2024,1,Bahrain Grand Prix
HAM,16.0,0 days 00:01:37.091000,8.0,HARD,4.0,2.0,Mercedes,97.091,2024,1,Bahrain Grand Prix
HAM,17.0,0 days 00:01:37.111000,8.0,HARD,5.0,2.0,Mercedes,97.111,2024,1,Bahrain Grand Prix
HAM,18.0,0 days 00:01:36.850000,8.0,HARD,6.0,2.0,Mercedes,96.85,2024,1,Bahrain Grand Prix
HAM,19.0,0 days 00:01:36.694000,8.0,HARD,7.0,2.0,Mercedes,96.694,2024,1,Bahrain Grand Prix
HAM,20.0,0 days 00:01:36.264000,8.0,HARD,8.0,2.0,Mercedes,96.264,2024,1,Bahrain Grand Prix
HAM,21.0,0 days 00:01:36.510000,8.0,HARD,9.0,2.0,Mercedes,96.51,2024,1,Bahrain Grand Prix
HAM,22.0,0 days 00:01:36.633000,8.0,HARD,10.0,2.0,Mercedes,96.633,2024,1,Bahrain Grand Prix
HAM,23.0,0 days 00:01:36.717000,8.0,HARD,11.0,2.0,Mercedes,96.717,2024,1,Bahrain Grand Prix
HAM,24.0,0 days 00:01:36.666000,8.0,HARD,12.0,2.0,Mercedes,96.666,2024,1,Bahrain Grand Prix
HAM,25.0,0 days 00:01:36.919000,8.0,HARD,13.0,2.0,Mercedes,96.919,2024,1,Bahrain Grand Prix
HAM,26.0,0 days 00:01:36.714000,8.0,HARD,14.0,2.0,Mercedes,96.714,2024,1,Bahrain Grand Prix
HAM,27.0,0 days 00:01:37.201000,8.0,HARD,15.0,2.0,Mercedes,97.201,2024,1,Bahrain Grand Prix
HAM,28.0,0 days 00:01:36.692000,8.0,HARD,16.0,2.0,Mercedes,96.692,2024,1,Bahrain Grand Prix
HAM,29.0,0 days 00:01:36.786000,8.0,HARD,17.0,2.0,Mercedes,96.786,2024,1,Bahrain Grand Prix
HAM,30.0,0 days 00:01:37.244000,8.0,HARD,18.0,2.0,Mercedes,97.244,2024,1,Bahrain Grand Prix
HAM,31.0,0 days 00:01:36.975000,8.0,HARD,19.0,2.0,Mercedes,96.975,2024,1,Bahrain Grand Prix
HAM,32.0,0 days 00:01:37.325000,7.0,HARD,20.0,2.0,Mercedes,97.325,2024,1,Bahrain Grand Prix
HAM,33.0,0 days 00:01:39.696000,7.0,HARD,21.0,2.0,Mercedes,99.696,2024,1,Bahrain Grand Prix
HAM,34.0,0 days 00:01:54.974000,9.0,HARD,1.0,3.0,Mercedes,114.974,2024,1,Bahrain Grand Prix
HAM,35.0,0 days 00:01:35.489000,8.0,HARD,2.0,3.0,Mercedes,95.489,2024,1,Bahrain Grand Prix
HAM,36.0,0 days 00:01:35.279000,8.0,HARD,3.0,3.0,Mercedes,95.279,2024,1,Bahrain Grand Prix
HAM,37.0,0 days 00:01:35.597000,8.0,HARD,4.0,3.0,Mercedes,95.597,2024,1,Bahrain Grand Prix
HAM,38.0,0 days 00:01:34.966000,8.0,HARD,5.0,3.0,Mercedes,94.966,2024,1,Bahrain Grand Prix
HAM,39.0,0 days 00:01:34.722000,7.0,HARD,6.0,3.0,Mercedes,94.722,2024,1,Bahrain Grand Prix
HAM,40.0,0 days 00:01:35.041000,7.0,HARD,7.0,3.0,Mercedes,95.041,2024,1,Bahrain Grand Prix
HAM,41.0,0 days 00:01:34.940000,7.0,HARD,8.0,3.0,Mercedes,94.94,2024,1,Bahrain Grand Prix
HAM,42.0,0 days 00:01:34.996000,7.0,HARD,9.0,3.0,Mercedes,94.996,2024,1,Bahrain Grand Prix
HAM,43.0,0 days 00:01:34.935000,7.0,HARD,10.0,3.0,Mercedes,94.935,2024,1,Bahrain Grand Prix
HAM,44.0,0 days 00:01:35.169000,7.0,HARD,11.0,3.0,Mercedes,95.169,2024,1,Bahrain Grand Prix
HAM,45.0,0 days 00:01:35.184000,7.0,HARD,12.0,3.0,Mercedes,95.184,2024,1,Bahrain Grand Prix
HAM,46.0,0 days 00:01:35.285000,7.0,HARD,13.0,3.0,Mercedes,95.285,2024,1,Bahrain Grand Prix
HAM,47.0,0 days 00:01:35.226000,7.0,HARD,14.0,3.0,Mercedes,95.226,2024,1,Bahrain Grand Prix
HAM,48.0,0 days 00:01:36.165000,7.0,HARD,15.0,3.0,Mercedes,96.165,2024,1,Bahrain Grand Prix
HAM,49.0,0 days 00:01:35.914000,7.0,HARD,16.0,3.0,Mercedes,95.914,2024,1,Bahrain Grand Prix
HAM,50.0,0 days 00:01:35.612000,7.0,HARD,17.0,3.0,Mercedes,95.612,2024,1,Bahrain Grand Prix
HAM,51.0,0 days 00:01:35.532000,7.0,HARD,18.0,3.0,Mercedes,95.532,2024,1,Bahrain Grand Prix
HAM,52.0,0 days 00:01:35.479000,7.0,HARD,19.0,3.0,Mercedes,95.479,2024,1,Bahrain Grand Prix
HAM,53.0,0 days 00:01:35.550000,7.0,HARD,20.0,3.0,Mercedes,95.55,2024,1,Bahrain Grand Prix
HAM,54.0,0 days 00:01:35.974000,7.0,HARD,21.0,3.0,Mercedes,95.974,2024,1,Bahrain Grand Prix
HAM,55.0,0 days 00:01:35.633000,7.0,HARD,22.0,3.0,Mercedes,95.633,2024,1,Bahrain Grand Prix
HAM,56.0,0 days 00:01:35.706000,7.0,HARD,23.0,3.0,Mercedes,95.706,2024,1,Bahrain Grand Prix
HAM,57.0,0 days 00:01:36.138000,7.0,HARD,24.0,3.0,Mercedes,96.138,2024,1,Bahrain Grand Prix
PIA,1.0,0 days 00:01:42.523000,8.0,SOFT,4.0,1.0,McLaren,102.523,2024,1,Bahrain Grand Prix
PIA,2.0,0 days 00:01:38.382000,8.0,SOFT,5.0,1.0,McLaren,98.382,2024,1,Bahrain Grand Prix
PIA,3.0,0 days 00:01:38.258000,8.0,SOFT,6.0,1.0,McLaren,98.258,2024,1,Bahrain Grand Prix
PIA,4.0,0 days 00:01:37.897000,8.0,SOFT,7.0,1.0,McLaren,97.897,2024,1,Bahrain Grand Prix
PIA,5.0,0 days 00:01:37.859000,7.0,SOFT,8.0,1.0,McLaren,97.859,2024,1,Bahrain Grand Prix
PIA,6.0,0 days 00:01:37.955000,7.0,SOFT,9.0,1.0,McLaren,97.955,2024,1,Bahrain Grand Prix
PIA,7.0,0 days 00:01:37.984000,7.0,SOFT,10.0,1.0,McLaren,97.984,2024,1,Bahrain Grand Prix
PIA,8.0,0 days 00:01:37.956000,7.0,SOFT,11.0,1.0,McLaren,97.956,2024,1,Bahrain Grand Prix
PIA,9.0,0 days 00:01:38.096000,7.0,SOFT,12.0,1.0,McLaren,98.096,2024,1,Bahrain Grand Prix
PIA,10.0,0 days 00:01:38.073000,7.0,SOFT,13.0,1.0,McLaren,98.073,2024,1,Bahrain Grand Prix
PIA,11.0,0 days 00:01:38.397000,7.0,SOFT,14.0,1.0,McLaren,98.397,2024,1,Bahrain Grand Prix
PIA,12.0,0 days 00:01:40.739000,5.0,SOFT,15.0,1.0,McLaren,100.739,2024,1,Bahrain Grand Prix
PIA,13.0,0 days 00:01:58.689000,11.0,HARD,1.0,2.0,McLaren,118.689,2024,1,Bahrain Grand Prix
PIA,14.0,0 days 00:01:36.796000,10.0,HARD,2.0,2.0,McLaren,96.796,2024,1,Bahrain Grand Prix
PIA,15.0,0 days 00:01:36.823000,9.0,HARD,3.0,2.0,McLaren,96.823,2024,1,Bahrain Grand Prix
PIA,16.0,0 days 00:01:36.427000,7.0,HARD,4.0,2.0,McLaren,96.427,2024,1,Bahrain Grand Prix
PIA,17.0,0 days 00:01:36.872000,7.0,HARD,5.0,2.0,McLaren,96.872,2024,1,Bahrain Grand Prix
PIA,18.0,0 days 00:01:37.095000,7.0,HARD,6.0,2.0,McLaren,97.095,2024,1,Bahrain Grand Prix
PIA,19.0,0 days 00:01:36.577000,7.0,HARD,7.0,2.0,McLaren,96.577,2024,1,Bahrain Grand Prix
PIA,20.0,0 days 00:01:36.644000,7.0,HARD,8.0,2.0,McLaren,96.644,2024,1,Bahrain Grand Prix
PIA,21.0,0 days 00:01:36.733000,7.0,HARD,9.0,2.0,McLaren,96.733,2024,1,Bahrain Grand Prix
PIA,22.0,0 days 00:01:36.555000,7.0,HARD,10.0,2.0,McLaren,96.555,2024,1,Bahrain Grand Prix
PIA,23.0,0 days 00:01:36.680000,7.0,HARD,11.0,2.0,McLaren,96.68,2024,1,Bahrain Grand Prix
PIA,24.0,0 days 00:01:36.884000,7.0,HARD,12.0,2.0,McLaren,96.884,2024,1,Bahrain Grand Prix
PIA,25.0,0 days 00:01:37.008000,7.0,HARD,13.0,2.0,McLaren,97.008,2024,1,Bahrain Grand Prix
PIA,26.0,0 days 00:01:36.882000,7.0,HARD,14.0,2.0,McLaren,96.882,2024,1,Bahrain Grand Prix
PIA,27.0,0 days 00:01:36.905000,7.0,HARD,15.0,2.0,McLaren,96.905,2024,1,Bahrain Grand Prix
PIA,28.0,0 days 00:01:36.905000,7.0,HARD,16.0,2.0,McLaren,96.905,2024,1,Bahrain Grand Prix
PIA,29.0,0 days 00:01:37.179000,7.0,HARD,17.0,2.0,McLaren,97.179,2024,1,Bahrain Grand Prix
PIA,30.0,0 days 00:01:37.177000,7.0,HARD,18.0,2.0,McLaren,97.177,2024,1,Bahrain Grand Prix
PIA,31.0,0 days 00:01:37.570000,7.0,HARD,19.0,2.0,McLaren,97.57,2024,1,Bahrain Grand Prix
