Round,GP,Driver,Team,LapNumber,Stint,Compound,TyreLife,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,IsPitStop
16,Italian Grand Prix,RUS,Mercedes,21.0,1.0,MEDIUM,21.0,True,83.432,27.407,28.487,27.538,False
16,Italian Grand Prix,RUS,Mercedes,22.0,1.0,MEDIUM,22.0,True,83.479,27.409,28.421,27.649,False
16,Italian Grand Prix,RUS,Mercedes,23.0,1.0,MEDIUM,23.0,True,83.641,27.384,28.526,27.731,False
16,Italian Grand Prix,RUS,Mercedes,24.0,1.0,MEDIUM,24.0,True,83.638,27.437,28.516,27.685,False
16,Italian Grand Prix,RUS,Mercedes,25.0,1.0,MEDIUM,25.0,True,83.765,27.487,28.621,27.657,False
16,Italian Grand Prix,RUS,Mercedes,26.0,1.0,MEDIUM,26.0,True,83.98,27.56,28.69,27.73,False
16,Italian Grand Prix,RUS,Mercedes,27.0,1.0,MEDIUM,27.0,False,87.978,27.531,28.524,31.923,True
16,Italian Grand Prix,RUS,Mercedes,28.0,2.0,HARD,1.0,False,104.163,48.729,28.069,27.365,True
16,Italian Grand Prix,RUS,Mercedes,29.0,2.0,HARD,2.0,True,82.421,27.121,28.019,27.281,False
16,Italian Grand Prix,RUS,Mercedes,30.0,2.0,HARD,3.0,True,82.601,27.277,28.084,27.24,False
16,Italian Grand Prix,RUS,Mercedes,31.0,2.0,HARD,4.0,True,82.659,27.268,28.089,27.302,False
16,Italian Grand Prix,RUS,Mercedes,32.0,2.0,HARD,5.0,True,82.701,27.273,28.127,27.301,False
16,Italian Grand Prix,RUS,Mercedes,33.0,2.0,HARD,6.0,True,82.473,27.182,28.026,27.265,False
16,Italian Grand Prix,RUS,Mercedes,34.0,2.0,HARD,7.0,True,82.49,27.19,27.995,27.305,False
16,Italian Grand Prix,RUS,Mercedes,35.0,2.0,HARD,8.0,True,82.847,27.359,28.187,27.301,False
16,Italian Grand Prix,RUS,Mercedes,36.0,2.0,HARD,9.0,True,82.248,26.963,28.098,27.187,False
16,Italian Grand Prix,RUS,Mercedes,37.0,2.0,HARD,10.0,True,82.562,27.269,28.107,27.186,False
16,Italian Grand Prix,RUS,Mercedes,38.0,2.0,HARD,11.0,True,82.43,27.299,27.953,27.178,False
16,Italian Grand Prix,RUS,Mercedes,39.0,2.0,HARD,12.0,True,82.341,27.253,27.915,27.173,False
16,Italian Grand Prix,RUS,Mercedes,40.0,2.0,HARD,13.0,True,82.112,27.257,27.828,27.027,False
16,Italian Grand Prix,RUS,Mercedes,41.0,2.0,HARD,14.0,True,82.008,27.204,27.773,27.031,False
16,Italian Grand Prix,RUS,Mercedes,42.0,2.0,HARD,15.0,True,81.912,27.13,27.749,27.033,False
16,Italian Grand Prix,RUS,Mercedes,43.0,2.0,HARD,16.0,True,81.984,27.155,27.734,27.095,False
16,Italian Grand Prix,RUS,Mercedes,44.0,2.0,HARD,17.0,True,82.048,27.125,27.838,27.085,False
16,Italian Grand Prix,RUS,Mercedes,45.0,2.0,HARD,18.0,True,81.8,27.082,27.722,26.996,False
16,Italian Grand Prix,RUS,Mercedes,46.0,2.0,HARD,19.0,True,81.922,27.147,27.649,27.126,False
16,Italian Grand Prix,RUS,Mercedes,47.0,2.0,HARD,20.0,True,81.813,27.159,27.676,26.978,False
16,Italian Grand Prix,RUS,Mercedes,48.0,2.0,HARD,21.0,True,82.496,27.43,27.978,27.088,False
16,Italian Grand Prix,RUS,Mercedes,49.0,2.0,HARD,22.0,True,81.965,27.219,27.675,27.071,False
16,Italian Grand Prix,RUS,Mercedes,50.0,2.0,HARD,23.0,True,81.961,27.196,27.752,27.013,False
16,Italian Grand Prix,RUS,Mercedes,51.0,2.0,HARD,24.0,True,82.311,27.278,27.862,27.171,False
16,Italian Grand Prix,RUS,Mercedes,52.0,2.0,HARD,25.0,True,82.072,27.131,27.796,27.145,False
16,Italian Grand Prix,RUS,Mercedes,53.0,2.0,HARD,26.0,True,81.888,27.146,27.761,26.981,False
16,Italian Grand Prix,HAM,Ferrari,1.0,1.0,MEDIUM,1.0,False,90.49,,31.219,28.299,False
16,Italian Grand Prix,HAM,Ferrari,2.0,1.0,MEDIUM,2.0,True,85.502,27.501,29.625,28.376,False
16,Italian Grand Prix,HAM,Ferrari,3.0,1.0,MEDIUM,3.0,True,85.486,27.463,29.717,28.306,False
16,Italian Grand Prix,HAM,Ferrari,4.0,1.0,MEDIUM,4.0,True,84.744,27.415,29.339,27.99,False
16,Italian Grand Prix,HAM,Ferrari,5.0,1.0,MEDIUM,5.0,True,83.942,26.922,29.052,27.968,False
16,Italian Grand Prix,HAM,Ferrari,6.0,1.0,MEDIUM,6.0,True,84.175,27.175,28.891,28.109,False
16,Italian Grand Prix,HAM,Ferrari,7.0,1.0,MEDIUM,7.0,True,84.057,26.956,28.949,28.152,False
16,Italian Grand Prix,HAM,Ferrari,8.0,1.0,MEDIUM,8.0,True,84.646,27.378,29.043,28.225,False
16,Italian Grand Prix,HAM,Ferrari,9.0,1.0,MEDIUM,9.0,True,83.894,27.281,28.742,27.871,False
16,Italian Grand Prix,HAM,Ferrari,10.0,1.0,MEDIUM,10.0,True,83.824,27.292,28.601,27.931,False
16,Italian Grand Prix,HAM,Ferrari,11.0,1.0,MEDIUM,11.0,True,83.876,27.302,28.721,27.853,False
16,Italian Grand Prix,HAM,Ferrari,12.0,1.0,MEDIUM,12.0,True,84.336,27.19,29.13,28.016,False
16,Italian Grand Prix,HAM,Ferrari,13.0,1.0,MEDIUM,13.0,True,84.591,27.642,28.932,28.017,False
16,Italian Grand Prix,HAM,Ferrari,14.0,1.0,MEDIUM,14.0,True,83.879,27.329,28.646,27.904,False
16,Italian Grand Prix,HAM,Ferrari,15.0,1.0,MEDIUM,15.0,True,83.54,27.185,28.574,27.781,False
16,Italian Grand Prix,HAM,Ferrari,16.0,1.0,MEDIUM,16.0,True,83.743,27.213,28.646,27.884,False
16,Italian Grand Prix,HAM,Ferrari,17.0,1.0,MEDIUM,17.0,True,83.689,27.327,28.653,27.709,False
16,Italian Grand Prix,HAM,Ferrari,18.0,1.0,MEDIUM,18.0,True,83.702,27.272,28.633,27.797,False
16,Italian Grand Prix,HAM,Ferrari,19.0,1.0,MEDIUM,19.0,True,83.513,27.259,28.542,27.712,False
16,Italian Grand Prix,HAM,Ferrari,20.0,1.0,MEDIUM,20.0,True,83.408,27.232,28.548,27.628,False
16,Italian Grand Prix,HAM,Ferrari,21.0,1.0,MEDIUM,21.0,True,83.472,27.259,28.512,27.701,False
16,Italian Grand Prix,HAM,Ferrari,22.0,1.0,MEDIUM,22.0,True,83.446,27.195,28.489,27.762,False
16,Italian Grand Prix,HAM,Ferrari,23.0,1.0,MEDIUM,23.0,True,83.406,27.238,28.463,27.705,False
16,Italian Grand Prix,HAM,Ferrari,24.0,1.0,MEDIUM,24.0,True,83.675,27.28,28.596,27.799,False
16,Italian Grand Prix,HAM,Ferrari,25.0,1.0,MEDIUM,25.0,True,83.518,27.263,28.526,27.729,False
16,Italian Grand Prix,HAM,Ferrari,26.0,1.0,MEDIUM,26.0,True,83.961,27.347,28.813,27.801,False
16,Italian Grand Prix,HAM,Ferrari,27.0,1.0,MEDIUM,27.0,True,83.412,27.386,28.431,27.595,False
16,Italian Grand Prix,HAM,Ferrari,28.0,1.0,MEDIUM,28.0,True,83.398,27.393,28.349,27.656,False
16,Italian Grand Prix,HAM,Ferrari,29.0,1.0,MEDIUM,29.0,True,83.044,27.242,28.294,27.508,False
16,Italian Grand Prix,HAM,Ferrari,30.0,1.0,MEDIUM,30.0,True,83.463,27.352,28.513,27.598,False
16,Italian Grand Prix,HAM,Ferrari,31.0,1.0,MEDIUM,31.0,True,83.636,27.504,28.46,27.672,False
16,Italian Grand Prix,HAM,Ferrari,32.0,1.0,MEDIUM,32.0,True,83.208,27.345,28.302,27.561,False
16,Italian Grand Prix,HAM,Ferrari,33.0,1.0,MEDIUM,33.0,True,83.01,27.322,28.251,27.437,False
16,Italian Grand Prix,HAM,Ferrari,34.0,1.0,MEDIUM,34.0,True,83.291,27.341,28.41,27.54,False
16,Italian Grand Prix,HAM,Ferrari,35.0,1.0,MEDIUM,35.0,True,82.992,27.297,28.189,27.506,False
16,Italian Grand Prix,HAM,Ferrari,36.0,1.0,MEDIUM,36.0,True,82.99,27.25,28.266,27.474,False
16,Italian Grand Prix,HAM,Ferrari,37.0,1.0,MEDIUM,37.0,True,82.878,27.195,28.127,27.556,False
16,Italian Grand Prix,HAM,Ferrari,38.0,1.0,MEDIUM,38.0,False,87.181,27.227,28.211,31.743,True
16,Italian Grand Prix,HAM,Ferrari,39.0,2.0,HARD,1.0,False,102.775,47.127,28.217,27.431,True
16,Italian Grand Prix,HAM,Ferrari,40.0,2.0,HARD,2.0,True,82.194,26.847,27.87,27.477,False
16,Italian Grand Prix,HAM,Ferrari,41.0,2.0,HARD,3.0,True,82.308,26.817,28.118,27.373,False
16,Italian Grand Prix,HAM,Ferrari,42.0,2.0,HARD,4.0,True,81.898,26.794,27.931,27.173,False
16,Italian Grand Prix,HAM,Ferrari,43.0,2.0,HARD,5.0,True,81.917,27.008,27.77,27.139,False
16,Italian Grand Prix,HAM,Ferrari,44.0,2.0,HARD,6.0,True,82.037,27.034,27.858,27.145,False
16,Italian Grand Prix,HAM,Ferrari,45.0,2.0,HARD,7.0,True,81.83,26.941,27.801,27.088,False
16,Italian Grand Prix,HAM,Ferrari,46.0,2.0,HARD,8.0,True,81.775,26.965,27.822,26.988,False
16,Italian Grand Prix,HAM,Ferrari,47.0,2.0,HARD,9.0,True,81.657,27.049,27.657,26.951,False
16,Italian Grand Prix,HAM,Ferrari,48.0,2.0,HARD,10.0,True,81.612,26.961,27.665,26.986,False
16,Italian Grand Prix,HAM,Ferrari,49.0,2.0,HARD,11.0,True,81.701,27.052,27.634,27.015,False
16,Italian Grand Prix,HAM,Ferrari,50.0,2.0,HARD,12.0,True,81.546,26.965,27.585,26.996,False
16,Italian Grand Prix,HAM,Ferrari,51.0,2.0,HARD,13.0,True,81.906,26.93,27.928,27.048,False
16,Italian Grand Prix,HAM,Ferrari,52.0,2.0,HARD,14.0,True,81.743,26.905,27.793,27.045,False
16,Italian Grand Prix,HAM,Ferrari,53.0,2.0,HARD,15.0,True,81.857,26.838,27.827,27.192,False
16,Italian Grand Prix,ALB,Williams,1.0,1.0,HARD,1.0,False,92.851,,31.206,29.271,False
16,Italian Grand Prix,ALB,Williams,2.0,1.0,HARD,2.0,True,85.762,27.809,29.38,28.573,False
16,Italian Grand Prix,ALB,Williams,3.0,1.0,HARD,3.0,True,85.238,27.41,29.424,28.404,False
16,Italian Grand Prix,ALB,Williams,4.0,1.0,HARD,4.0,True,85.427,27.608,29.388,28.431,False
16,Italian Grand Prix,ALB,Williams,5.0,1.0,HARD,5.0,True,84.598,27.17,29.072,28.356,False
16,Italian Grand Prix,ALB,Williams,6.0,1.0,HARD,6.0,True,84.743,27.261,29.151,28.331,False
16,Italian Grand Prix,ALB,Williams,7.0,1.0,HARD,7.0,True,84.736,27.422,29.028,28.286,False
16,Italian Grand Prix,ALB,Williams,8.0,1.0,HARD,8.0,True,84.553,27.502,28.825,28.226,False
16,Italian Grand Prix,ALB,Williams,9.0,1.0,HARD,9.0,True,84.647,27.329,29.057,28.261,False
16,Italian Grand Prix,ALB,Williams,10.0,1.0,HARD,10.0,True,84.453,27.291,28.873,28.289,False
16,Italian Grand Prix,ALB,Williams,11.0,1.0,HARD,11.0,True,84.514,27.301,28.943,28.27,False
16,Italian Grand Prix,ALB,Williams,12.0,1.0,HARD,12.0,True,84.559,27.34,28.945,28.274,False
16,Italian Grand Prix,ALB,Williams,13.0,1.0,HARD,13.0,True,84.413,27.179,28.983,28.251,False
16,Italian Grand Prix,ALB,Williams,14.0,1.0,HARD,14.0,True,84.212,27.215,28.863,28.134,False
16,Italian Grand Prix,ALB,Williams,15.0,1.0,HARD,15.0,True,84.431,27.331,28.974,28.126,False
16,Italian Grand Prix,ALB,Williams,16.0,1.0,HARD,16.0,True,84.499,27.216,28.982,28.301,False
16,Italian Grand Prix,ALB,Williams,17.0,1.0,HARD,17.0,True,84.422,27.378,28.808,28.236,False
16,Italian Grand Prix,ALB,Williams,18.0,1.0,HARD,18.0,True,84.738,27.301,29.115,28.322,False
16,Italian Grand Prix,ALB,Williams,19.0,1.0,HARD,19.0,True,84.251,27.321,28.795,28.135,False
16,Italian Grand Prix,ALB,Williams,20.0,1.0,HARD,20.0,True,84.239,27.23,28.76,28.249,False
16,Italian Grand Prix,ALB,Williams,21.0,1.0,HARD,21.0,True,83.815,27.227,28.671,27.917,False
16,Italian Grand Prix,ALB,Williams,22.0,1.0,HARD,22.0,True,83.738,27.25,28.586,27.902,False
16,Italian Grand Prix,ALB,Williams,23.0,1.0,HARD,23.0,True,83.781,27.235,28.51,28.036,False
16,Italian Grand Prix,ALB,Williams,24.0,1.0,HARD,24.0,True,83.867,27.323,28.554,27.99,False
16,Italian Grand Prix,ALB,Williams,25.0,1.0,HARD,25.0,True,83.726,27.292,28.635,27.799,False
16,Italian Grand Prix,ALB,Williams,26.0,1.0,HARD,26.0,True,83.246,27.158,28.359,27.729,False
16,Italian Grand Prix,ALB,Williams,27.0,1.0,HARD,27.0,True,83.723,27.489,28.484,27.75,False
16,Italian Grand Prix,ALB,Williams,28.0,1.0,HARD,28.0,True,83.349,27.348,28.35,27.651,False
16,Italian Grand Prix,ALB,Williams,29.0,1.0,HARD,29.0,True,83.229,27.34,28.325,27.564,False
16,Italian Grand Prix,ALB,Williams,30.0,1.0,HARD,30.0,True,83.129,27.261,28.315,27.553,False
16,Italian Grand Prix,ALB,Williams,31.0,1.0,HARD,31.0,True,83.005,27.302,28.148,27.555,False
16,Italian Grand Prix,ALB,Williams,32.0,1.0,HARD,32.0,True,83.149,27.322,28.232,27.595,False
16,Italian Grand Prix,ALB,Williams,33.0,1.0,HARD,33.0,True,82.995,27.208,28.145,27.642,False
16,Italian Grand Prix,ALB,Williams,34.0,1.0,HARD,34.0,True,82.906,27.318,28.137,27.451,False
16,Italian Grand Prix,ALB,Williams,35.0,1.0,HARD,35.0,True,82.497,27.145,28.04,27.312,False
16,Italian Grand Prix,ALB,Williams,36.0,1.0,HARD,36.0,True,82.609,27.24,28.092,27.277,False
16,Italian Grand Prix,ALB,Williams,37.0,1.0,HARD,37.0,True,82.729,27.241,28.068,27.42,False
16,Italian Grand Prix,ALB,Williams,38.0,1.0,HARD,38.0,True,82.658,27.19,28.05,27.418,False
16,Italian Grand Prix,ALB,Williams,39.0,1.0,HARD,39.0,True,82.673,27.182,28.129,27.362,False
16,Italian Grand Prix,ALB,Williams,40.0,1.0,HARD,40.0,True,82.574,27.194,28.065,27.315,False
16,Italian Grand Prix,ALB,Williams,41.0,1.0,HARD,41.0,False,86.328,27.118,27.934,31.276,True
16,Italian Grand Prix,ALB,Williams,42.0,2.0,MEDIUM,1.0,False,102.767,47.672,27.777,27.318,True
16,Italian Grand Prix,ALB,Williams,43.0,2.0,MEDIUM,2.0,True,81.899,26.841,27.758,27.3,False
16,Italian Grand Prix,ALB,Williams,44.0,2.0,MEDIUM,3.0,True,82.126,27.122,27.76,27.244,False
16,Italian Grand Prix,ALB,Williams,45.0,2.0,MEDIUM,4.0,True,82.034,27.055,27.747,27.232,False
16,Italian Grand Prix,ALB,Williams,46.0,2.0,MEDIUM,5.0,True,81.745,26.924,27.648,27.173,False
16,Italian Grand Prix,ALB,Williams,47.0,2.0,MEDIUM,6.0,True,81.63,26.927,27.65,27.053,False
16,Italian Grand Prix,ALB,Williams,48.0,2.0,MEDIUM,7.0,True,81.96,27.02,27.751,27.189,False
16,Italian Grand Prix,ALB,Williams,49.0,2.0,MEDIUM,8.0,True,82.693,27.003,27.819,27.871,False
16,Italian Grand Prix,ALB,Williams,50.0,2.0,MEDIUM,9.0,True,81.727,26.827,27.731,27.169,False
16,Italian Grand Prix,ALB,Williams,51.0,2.0,MEDIUM,10.0,True,82.053,26.978,27.852,27.223,False
16,Italian Grand Prix,ALB,Williams,52.0,2.0,MEDIUM,11.0,True,81.848,26.8,27.909,27.139,False
16,Italian Grand Prix,ALB,Williams,53.0,2.0,MEDIUM,12.0,True,81.368,26.863,27.678,26.827,False
16,Italian Grand Prix,BOR,Kick Sauber,1.0,1.0,MEDIUM,1.0,False,90.149,,30.99,28.607,False
16,Italian Grand Prix,BOR,Kick Sauber,2.0,1.0,MEDIUM,2.0,True,84.823,27.588,28.937,28.298,False
16,Italian Grand Prix,BOR,Kick Sauber,3.0,1.0,MEDIUM,3.0,True,85.354,27.553,29.583,28.218,False
16,Italian Grand Prix,BOR,Kick Sauber,4.0,1.0,MEDIUM,4.0,True,84.744,27.484,29.009,28.251,False
16,Italian Grand Prix,BOR,Kick Sauber,5.0,1.0,MEDIUM,5.0,True,84.329,27.524,28.79,28.015,False
16,Italian Grand Prix,BOR,Kick Sauber,6.0,1.0,MEDIUM,6.0,True,84.602,27.473,28.841,28.288,False
16,Italian Grand Prix,BOR,Kick Sauber,7.0,1.0,MEDIUM,7.0,True,85.041,27.824,29.009,28.208,False
16,Italian Grand Prix,BOR,Kick Sauber,8.0,1.0,MEDIUM,8.0,True,84.729,27.585,28.901,28.243,False
16,Italian Grand Prix,BOR,Kick Sauber,9.0,1.0,MEDIUM,9.0,True,84.431,27.405,28.944,28.082,False
16,Italian Grand Prix,BOR,Kick Sauber,10.0,1.0,MEDIUM,10.0,True,84.517,27.729,28.736,28.052,False
16,Italian Grand Prix,BOR,Kick Sauber,11.0,1.0,MEDIUM,11.0,True,84.549,27.589,28.775,28.185,False
16,Italian Grand Prix,BOR,Kick Sauber,12.0,1.0,MEDIUM,12.0,True,84.529,27.604,28.843,28.082,False
16,Italian Grand Prix,BOR,Kick Sauber,13.0,1.0,MEDIUM,13.0,True,84.638,27.608,28.877,28.153,False
16,Italian Grand Prix,BOR,Kick Sauber,14.0,1.0,MEDIUM,14.0,True,84.327,27.531,28.759,28.037,False
16,Italian Grand Prix,BOR,Kick Sauber,15.0,1.0,MEDIUM,15.0,True,84.385,27.489,28.761,28.135,False
16,Italian Grand Prix,BOR,Kick Sauber,16.0,1.0,MEDIUM,16.0,True,84.127,27.412,28.74,27.975,False
16,Italian Grand Prix,BOR,Kick Sauber,17.0,1.0,MEDIUM,17.0,True,84.202,27.485,28.682,28.035,False
16,Italian Grand Prix,BOR,Kick Sauber,18.0,1.0,MEDIUM,18.0,True,84.241,27.554,28.682,28.005,False
16,Italian Grand Prix,BOR,Kick Sauber,19.0,1.0,MEDIUM,19.0,True,84.232,27.528,28.702,28.002,False
16,Italian Grand Prix,BOR,Kick Sauber,20.0,1.0,MEDIUM,20.0,False,88.759,27.52,28.658,32.581,True
16,Italian Grand Prix,BOR,Kick Sauber,21.0,2.0,HARD,1.0,False,106.707,49.722,28.978,28.007,True
16,Italian Grand Prix,BOR,Kick Sauber,22.0,2.0,HARD,2.0,True,83.917,27.364,28.691,27.862,False
16,Italian Grand Prix,BOR,Kick Sauber,23.0,2.0,HARD,3.0,True,83.815,27.473,28.486,27.856,False
16,Italian Grand Prix,BOR,Kick Sauber,24.0,2.0,HARD,4.0,True,83.884,27.391,28.509,27.984,False
16,Italian Grand Prix,BOR,Kick Sauber,25.0,2.0,HARD,5.0,True,84.07,27.491,28.62,27.959,False
16,Italian Grand Prix,BOR,Kick Sauber,26.0,2.0,HARD,6.0,True,83.973,27.642,28.587,27.744,False
16,Italian Grand Prix,BOR,Kick Sauber,27.0,2.0,HARD,7.0,True,83.192,27.427,28.262,27.503,False
16,Italian Grand Prix,BOR,Kick Sauber,28.0,2.0,HARD,8.0,True,82.981,27.4,28.173,27.408,False
16,Italian Grand Prix,BOR,Kick Sauber,29.0,2.0,HARD,9.0,True,83.717,27.405,28.5,27.812,False
16,Italian Grand Prix,BOR,Kick Sauber,30.0,2.0,HARD,10.0,True,83.343,27.406,28.325,27.612,False
16,Italian Grand Prix,BOR,Kick Sauber,31.0,2.0,HARD,11.0,True,83.008,27.307,28.299,27.402,False
16,Italian Grand Prix,BOR,Kick Sauber,32.0,2.0,HARD,12.0,True,83.04,27.344,28.23,27.466,False
16,Italian Grand Prix,BOR,Kick Sauber,33.0,2.0,HARD,13.0,True,83.243,27.375,28.318,27.55,False
16,Italian Grand Prix,BOR,Kick Sauber,34.0,2.0,HARD,14.0,True,82.819,27.339,28.128,27.352,False
16,Italian Grand Prix,BOR,Kick Sauber,35.0,2.0,HARD,15.0,True,82.878,27.271,28.255,27.352,False
16,Italian Grand Prix,BOR,Kick Sauber,36.0,2.0,HARD,16.0,True,82.49,27.218,28.051,27.221,False
16,Italian Grand Prix,BOR,Kick Sauber,37.0,2.0,HARD,17.0,True,82.815,27.234,28.21,27.371,False
16,Italian Grand Prix,BOR,Kick Sauber,38.0,2.0,HARD,18.0,True,82.537,27.149,28.102,27.286,False
16,Italian Grand Prix,BOR,Kick Sauber,39.0,2.0,HARD,19.0,True,82.938,27.155,28.12,27.663,False
16,Italian Grand Prix,BOR,Kick Sauber,40.0,2.0,HARD,20.0,True,83.675,27.314,28.773,27.588,False
16,Italian Grand Prix,BOR,Kick Sauber,41.0,2.0,HARD,21.0,True,82.738,27.016,28.352,27.37,False
16,Italian Grand Prix,BOR,Kick Sauber,42.0,2.0,HARD,22.0,True,83.172,27.159,28.468,27.545,False
16,Italian Grand Prix,BOR,Kick Sauber,43.0,2.0,HARD,23.0,True,82.825,27.239,28.239,27.347,False
16,Italian Grand Prix,BOR,Kick Sauber,44.0,2.0,HARD,24.0,True,82.836,27.324,28.12,27.392,False
16,Italian Grand Prix,BOR,Kick Sauber,45.0,2.0,HARD,25.0,True,82.61,27.168,28.145,27.297,False
16,Italian Grand Prix,BOR,Kick Sauber,46.0,2.0,HARD,26.0,True,82.418,27.246,27.905,27.267,False
16,Italian Grand Prix,BOR,Kick Sauber,47.0,2.0,HARD,27.0,True,82.467,27.166,28.02,27.281,False
16,Italian Grand Prix,BOR,Kick Sauber,48.0,2.0,HARD,28.0,True,82.35,27.159,28.047,27.144,False
16,Italian Grand Prix,BOR,Kick Sauber,49.0,2.0,HARD,29.0,True,82.414,27.129,28.103,27.182,False
16,Italian Grand Prix,BOR,Kick Sauber,50.0,2.0,HARD,30.0,True,82.151,27.092,27.89,27.169,False
16,Italian Grand Prix,BOR,Kick Sauber,51.0,2.0,HARD,31.0,True,82.139,26.996,27.988,27.155,False
16,Italian Grand Prix,BOR,Kick Sauber,52.0,2.0,HARD,32.0,True,82.619,27.274,28.131,27.214,False
16,Italian Grand Prix,BOR,Kick Sauber,53.0,2.0,HARD,33.0,True,82.32,27.042,28.042,27.236,False
16,Italian Grand Prix,ANT,Mercedes,1.0,1.0,MEDIUM,1.0,False,91.686,,31.496,28.871,False
16,Italian Grand Prix,ANT,Mercedes,2.0,1.0,MEDIUM,2.0,True,85.453,27.625,29.637,28.191,False
16,Italian Grand Prix,ANT,Mercedes,3.0,1.0,MEDIUM,3.0,True,85.461,27.462,29.648,28.351,False
16,Italian Grand Prix,ANT,Mercedes,4.0,1.0,MEDIUM,4.0,True,84.841,27.359,29.466,28.016,False
16,Italian Grand Prix,ANT,Mercedes,5.0,1.0,MEDIUM,5.0,True,84.65,27.253,29.309,28.088,False
16,Italian Grand Prix,ANT,Mercedes,6.0,1.0,MEDIUM,6.0,True,85.08,27.114,29.695,28.271,False
16,Italian Grand Prix,ANT,Mercedes,7.0,1.0,MEDIUM,7.0,True,84.501,27.509,29.028,27.964,False
16,Italian Grand Prix,ANT,Mercedes,8.0,1.0,MEDIUM,8.0,True,84.398,27.352,29.08,27.966,False
16,Italian Grand Prix,ANT,Mercedes,9.0,1.0,MEDIUM,9.0,True,84.566,27.38,29.168,28.018,False
16,Italian Grand Prix,ANT,Mercedes,10.0,1.0,MEDIUM,10.0,True,84.571,27.321,29.201,28.049,False
16,Italian Grand Prix,ANT,Mercedes,11.0,1.0,MEDIUM,11.0,True,84.51,27.407,29.11,27.993,False
16,Italian Grand Prix,ANT,Mercedes,12.0,1.0,MEDIUM,12.0,True,84.447,27.407,28.904,28.136,False
16,Italian Grand Prix,ANT,Mercedes,13.0,1.0,MEDIUM,13.0,True,84.535,27.218,29.106,28.211,False
16,Italian Grand Prix,ANT,Mercedes,14.0,1.0,MEDIUM,14.0,True,84.382,27.199,29.015,28.168,False
16,Italian Grand Prix,ANT,Mercedes,15.0,1.0,MEDIUM,15.0,True,84.456,27.243,29.025,28.188,False
16,Italian Grand Prix,ANT,Mercedes,16.0,1.0,MEDIUM,16.0,True,84.516,27.281,29.095,28.14,False
16,Italian Grand Prix,ANT,Mercedes,17.0,1.0,MEDIUM,17.0,True,84.227,27.267,29.08,27.88,False
16,Italian Grand Prix,ANT,Mercedes,18.0,1.0,MEDIUM,18.0,True,83.979,27.272,28.7,28.007,False
16,Italian Grand Prix,ANT,Mercedes,19.0,1.0,MEDIUM,19.0,True,83.94,27.344,28.709,27.887,False
16,Italian Grand Prix,ANT,Mercedes,20.0,1.0,MEDIUM,20.0,True,83.746,27.31,28.591,27.845,False
16,Italian Grand Prix,ANT,Mercedes,21.0,1.0,MEDIUM,21.0,True,83.688,27.322,28.578,27.788,False
16,Italian Grand Prix,ANT,Mercedes,22.0,1.0,MEDIUM,22.0,True,83.295,27.295,28.439,27.561,False
16,Italian Grand Prix,ANT,Mercedes,23.0,1.0,MEDIUM,23.0,True,83.671,27.257,28.65,27.764,False
16,Italian Grand Prix,ANT,Mercedes,24.0,1.0,MEDIUM,24.0,True,83.515,27.369,28.484,27.662,False
16,Italian Grand Prix,ANT,Mercedes,25.0,1.0,MEDIUM,25.0,True,83.449,27.265,28.475,27.709,False
16,Italian Grand Prix,ANT,Mercedes,26.0,1.0,MEDIUM,26.0,True,84.699,27.984,28.946,27.769,False
16,Italian Grand Prix,ANT,Mercedes,27.0,1.0,MEDIUM,27.0,True,83.7,27.452,28.663,27.585,False
16,Italian Grand Prix,ANT,Mercedes,28.0,1.0,MEDIUM,28.0,False,87.75,27.497,28.513,31.74,True
16,Italian Grand Prix,ANT,Mercedes,29.0,2.0,HARD,1.0,False,103.945,48.192,28.33,27.423,True
16,Italian Grand Prix,ANT,Mercedes,30.0,2.0,HARD,2.0,True,82.775,27.217,28.099,27.459,False
16,Italian Grand Prix,ANT,Mercedes,31.0,2.0,HARD,3.0,True,82.663,27.219,28.037,27.407,False
16,Italian Grand Prix,ANT,Mercedes,32.0,2.0,HARD,4.0,True,82.852,27.311,28.06,27.481,False
16,Italian Grand Prix,ANT,Mercedes,33.0,2.0,HARD,5.0,True,82.705,27.174,28.21,27.321,False
16,Italian Grand Prix,ANT,Mercedes,34.0,2.0,HARD,6.0,True,82.649,27.242,28.106,27.301,False
16,Italian Grand Prix,ANT,Mercedes,35.0,2.0,HARD,7.0,True,82.653,27.146,28.138,27.369,False
16,Italian Grand Prix,ANT,Mercedes,36.0,2.0,HARD,8.0,True,82.953,27.276,28.288,27.389,False
16,Italian Grand Prix,ANT,Mercedes,37.0,2.0,HARD,9.0,True,82.982,27.131,28.371,27.48,False
16,Italian Grand Prix,ANT,Mercedes,38.0,2.0,HARD,10.0,True,83.01,27.04,28.459,27.511,False
16,Italian Grand Prix,ANT,Mercedes,39.0,2.0,HARD,11.0,True,84.154,27.483,28.495,28.176,False
16,Italian Grand Prix,ANT,Mercedes,40.0,2.0,HARD,12.0,True,83.107,27.262,28.394,27.451,False
16,Italian Grand Prix,ANT,Mercedes,41.0,2.0,HARD,13.0,True,82.503,27.181,28.052,27.27,False
16,Italian Grand Prix,ANT,Mercedes,42.0,2.0,HARD,14.0,True,82.255,27.091,28.046,27.118,False
